state,crop,average_area,total_production,season,area_units,production_units,yield_value,annual_rainfall,min_price,max_price,modal_price,soil_index,production_per_hectare,loan_eligibility
kerala,jowar,568.3921568627451,15194.5,kharif,hectare,tonnes,0.6536130645310569,2873.8634408602147,1800.0,1950.0,1900.0,80.70071428571428,26.732423761556507,1
kerala,maize/corn,37.28557894736842,740.79,whole year,hectare,tonnes,2.387455383089252,2873.8634408602147,1700.0,1800.0,1800.0,80.70071428571428,19.868003150646643,1
kerala,potato,231.7458333333333,91191.3,whole year,hectare,tonnes,12.855685028953346,2873.8634408602147,2000.0,3500.0,3000.0,80.70071428571428,393.4970423776048,1
kerala,ragi,252.4269230769231,10943.45,kharif,hectare,tonnes,0.946038238686678,2873.8634408602147,2215.5714285714284,2348.1428571428573,2304.285714285714,80.70071428571428,43.352942969023786,1
kerala,rice,6080.626751946607,13284212.581,autumn,hectare,tonnes,2.3016457217116177,2873.8634408602147,1825.0,1885.0,1855.0,80.70071428571428,2184.67817922672,1
kerala,soybean,3.75,21.4,whole year,hectare,tonnes,1.332142857142857,2873.8634408602147,3250.0,3300.0,3275.0,80.70071428571428,5.706666666666666,0
kerala,sweet potato,41.70609848484848,136357.766,whole year,hectare,tonnes,12.289961153779188,2873.8634408602147,1658.3333333333333,2258.333333333333,2016.6666666666667,80.70071428571428,3269.492255420098,1
kerala,tapioca,6167.111211180124,58920957.236,whole year,hectare,tonnes,31.45317807152139,2873.8634408602147,2583.333333333333,2833.333333333333,2725.0,80.70071428571428,9554.061086037238,1
kerala,tobacco,42.10857142857143,3691.05,whole year,hectare,tonnes,2.934436655022005,2873.8634408602147,3000.0,3200.0,3100.0,80.70071428571428,87.65555027819242,1
kerala,turmeric,212.64879870129872,160150.706,whole year,hectare,tonnes,2.315202234567327,2873.8634408602147,5200.0,5200.0,5200.0,80.70071428571428,753.123022458071,1
kerala,wheat,1.2333333333333334,12.03,whole year,hectare,tonnes,1.6583333333333332,2873.8634408602147,2260.0,2550.0,2370.0,80.70071428571428,9.754054054054054,0
madhya pradesh,arhar/tur,8084.826785714285,7610825.0,kharif,hectare,tonnes,0.7511484471879161,1005.5778947368422,5700.0,5850.0,5850.0,77.56679738562092,941.3714358665252,1
madhya pradesh,bajra,6872.219512195122,8434133.3,kharif,hectare,tonnes,1.1294636726540308,1005.5778947368422,1913.3333333333333,1998.3333333333333,1965.0,77.56679738562092,1227.2793796870399,1
madhya pradesh,banana,937.3353355704696,15349765.03,whole year,hectare,tonnes,36.98594374540393,1005.5778947368422,4500.0,5500.0,5000.0,77.56679738562092,16375.959005810884,1
madhya pradesh,castor seed,180.6816479400749,19947.22,kharif,hectare,tonnes,0.3615297232836326,1005.5778947368422,4800.0,4950.0,4870.0,77.56679738562092,110.39981219684094,1
madhya pradesh,coriander,3611.598726042841,2683862.05,whole year,hectare,tonnes,0.7555156571696873,1005.5778947368422,1525.0,2250.0,1912.5,77.56679738562092,743.1229916676418,1
madhya pradesh,cotton(lint),30549.58236658933,15179750.1,kharif,hectare,bales,1.015371861973851,1005.5778947368422,5140.8,5334.0,5230.0,77.56679738562092,496.88895638067356,1
madhya pradesh,cowpea(lobia),77.77173913043478,2110.0,kharif,hectare,tonnes,0.2948655572382251,1005.5778947368422,2387.5,3765.0,3144.75,77.56679738562092,27.13067784765898,1
madhya pradesh,dry chillies,1387.5625936599422,1929701.93,whole year,hectare,tonnes,1.6154686397321834,1005.5778947368422,4000.0,4410.0,4200.0,77.56679738562092,1390.7134271399384,1
madhya pradesh,garlic,1598.3620320855614,11508594.75,whole year,hectare,tonnes,5.0601271481852645,1005.5778947368422,3750.0,5500.0,4750.0,77.56679738562092,7200.242822950099,1
madhya pradesh,ginger,274.59623641304347,2041041.77,kharif,hectare,tonnes,5.963327129118864,1005.5778947368422,5725.0,6425.0,6200.0,77.56679738562092,7432.883264029504,1
madhya pradesh,gram,54522.17529518619,62526403.0,rabi,hectare,tonnes,1.0090676807312546,1005.5778947368422,4500.0,4700.0,4600.0,77.56679738562092,1146.8068297253083,1
madhya pradesh,groundnut,4924.240431795878,6375277.0,kharif,hectare,tonnes,1.1595857077004168,1005.5778947368422,4900.0,4900.0,4900.0,77.56679738562092,1294.6721607732152,1
madhya pradesh,jowar,8201.386541471049,12267157.0,kharif,hectare,tonnes,1.3221899491518545,1005.5778947368422,1800.0,1950.0,1900.0,77.56679738562092,1495.7418404766092,1
madhya pradesh,jute,267.22093023255815,29505.0,kharif,hectare,bales,1.5339879957253653,1005.5778947368422,3150.0,3800.0,3350.0,77.56679738562092,110.41425525434055,1
madhya pradesh,linseed,3390.271238485159,1333361.02,rabi,hectare,tonnes,0.6133410444041147,1005.5778947368422,3450.0,3500.0,3475.0,77.56679738562092,393.29036711404024,1
madhya pradesh,maize/corn,18668.47623089983,46292906.0,kharif,hectare,tonnes,1.7314190899421245,1005.5778947368422,1700.0,1800.0,1800.0,77.56679738562092,2479.736719131718,1
madhya pradesh,moong,2570.945977011494,1501424.0,kharif,hectare,tonnes,0.4326502305323462,1005.5778947368422,6250.0,6720.0,6500.0,77.56679738562092,583.9967130485089,1
madhya pradesh,mustard,14283.05821596244,16275499.11,rabi,hectare,tonnes,0.7982016945035788,1005.5778947368422,3150.0,3325.0,3250.0,77.56679738562092,1139.496798508519,1
madhya pradesh,onion,1434.321929292929,29442629.17,whole year,hectare,tonnes,16.620895043590007,1005.5778947368422,2000.0,3500.0,3000.0,77.56679738562092,20527.2111990327,1
madhya pradesh,potato,1678.2850431034483,26637991.5,whole year,hectare,tonnes,14.726571510590574,1005.5778947368422,2000.0,3500.0,3000.0,77.56679738562092,15872.149733719609,1
madhya pradesh,ragi,241.7532467532468,5598.8,kharif,hectare,tonnes,0.2747023996431736,1005.5778947368422,2215.5714285714284,2348.1428571428573,2304.285714285714,77.56679738562092,23.159151222132685,1
madhya pradesh,rice,45708.40485074627,64509646.97,kharif,hectare,tonnes,1.1896777966429797,1005.5778947368422,1825.0,1885.0,1855.0,77.56679738562092,1411.330086461041,1
madhya pradesh,soybean,105682.24394618836,117802045.0,kharif,hectare,tonnes,0.9203212374529066,1005.5778947368422,3250.0,3300.0,3275.0,77.56679738562092,1114.6815264443367,1
madhya pradesh,sweet potato,102.89971779141104,693136.59,whole year,hectare,tonnes,7.971807782448701,1005.5778947368422,1658.3333333333333,2258.333333333333,2016.6666666666667,77.56679738562092,6736.039756737366,1
madhya pradesh,tobacco,21.655172413793103,814.02,whole year,hectare,tonnes,0.5188820954484166,1005.5778947368422,3000.0,3200.0,3100.0,77.56679738562092,37.590095541401276,1
madhya pradesh,turmeric,957.4681804281344,1512792.81,whole year,hectare,tonnes,7.462387837795019,1005.5778947368422,5200.0,5200.0,5200.0,77.56679738562092,1579.99277774803,1
madhya pradesh,urad,13571.122608695652,7787876.0,kharif,hectare,tonnes,0.4351851314510175,1005.5778947368422,4300.0,4425.0,4400.0,77.56679738562092,573.8564321134306,1
madhya pradesh,wheat,103128.44739168877,288882663.0,rabi,hectare,tonnes,2.2251115825892045,1005.5778947368422,2260.0,2550.0,2370.0,77.56679738562092,2801.19278730925,1
maharashtra,arhar/tur,36381.0397260274,19846220.0,kharif,hectare,tonnes,0.649822848885139,1174.2068701767153,5700.0,5850.0,5850.0,62.774380952380945,545.5099730369112,1
maharashtra,bajra,54836.57341513292,19791471.0,kharif,hectare,tonnes,0.6348141852010474,1174.2068701767153,1913.3333333333333,1998.3333333333333,1965.0,62.774380952380945,360.91735437536045,1
maharashtra,banana,2060.714285714286,3634720.0,whole year,hectare,tonnes,57.56799938314729,1174.2068701767153,4500.0,5500.0,5000.0,62.774380952380945,1763.8155979202772,1
maharashtra,castor seed,662.6622340425532,73947.2,kharif,hectare,tonnes,0.3539567557713953,1174.2068701767153,4800.0,4950.0,4870.0,62.774380952380945,111.59108849298244,1
maharashtra,cotton(lint),132396.072147651,112725830.0,kharif,hectare,bales,5.158737422761748,1174.2068701767153,5140.8,5334.0,5230.0,62.774380952380945,851.428808811531,1
maharashtra,gram,40181.81073446327,22138728.0,rabi,hectare,tonnes,0.7100346650444093,1174.2068701767153,4500.0,4700.0,4600.0,62.774380952380945,550.9639211209559,1
maharashtra,groundnut,6753.232520325203,9242108.7,kharif,hectare,tonnes,1.143816030277765,1174.2068701767153,4900.0,4900.0,4900.0,62.774380952380945,1368.5459033409595,1
maharashtra,jowar,79271.07426160338,72148950.0,kharif,hectare,tonnes,0.9291544616513636,1174.2068701767153,1800.0,1950.0,1900.0,62.774380952380945,910.1548158903514,1
maharashtra,linseed,2889.955223880597,250081.6,rabi,hectare,tonnes,0.300554556548349,1174.2068701767153,3450.0,3500.0,3475.0,62.774380952380945,86.53476632907602,1
maharashtra,maize/corn,9987.626999360204,35732125.0,kharif,hectare,tonnes,6.16697459717805,1174.2068701767153,1700.0,1800.0,1800.0,62.774380952380945,3577.639113103539,1
maharashtra,moong,16991.689655172413,5418811.0,kharif,hectare,tonnes,0.4880269915310573,1174.2068701767153,6250.0,6720.0,6500.0,62.774380952380945,318.9094851641472,1
maharashtra,mustard,397.8208616780045,56299.0,rabi,hectare,tonnes,0.3735769699700388,1174.2068701767153,3150.0,3325.0,3250.0,62.774380952380945,141.51847080751716,1
maharashtra,onion,5139.307692307692,1663240.0,whole year,hectare,tonnes,12.449009824189144,1174.2068701767153,2000.0,3500.0,3000.0,62.774380952380945,323.63113858496354,1
maharashtra,ragi,10654.080586080589,2983925.0,kharif,hectare,tonnes,1.0193448632748068,1174.2068701767153,2215.5714285714284,2348.1428571428573,2304.285714285714,62.774380952380945,280.0734400205737,1
maharashtra,rice,39954.669345579794,61238128.0,kharif,hectare,tonnes,1.801592508663482,1174.2068701767153,1825.0,1885.0,1855.0,62.774380952380945,1532.6901461837479,1
maharashtra,soybean,94691.98379254458,63556003.0,kharif,hectare,tonnes,1.2435963798962268,1174.2068701767153,3250.0,3300.0,3275.0,62.774380952380945,671.1867304337115,1
maharashtra,tobacco,833.875,10134.0,whole year,hectare,tonnes,1.4096089750403111,1174.2068701767153,3000.0,3200.0,3100.0,62.774380952380945,12.15290061460051,1
maharashtra,urad,13824.545945945943,4911887.0,kharif,hectare,tonnes,0.522945362721762,1174.2068701767153,4300.0,4425.0,4400.0,62.774380952380945,355.3018680834443,1
maharashtra,wheat,32810.705514705885,32916852.0,rabi,hectare,tonnes,1.3851426430104006,1174.2068701767153,2260.0,2550.0,2370.0,62.774380952380945,1003.2351174297834,1
manipur,arhar/tur,54.45454545454545,5560.9,kharif,hectare,tonnes,1.013508709254276,1548.1741578059705,5700.0,5850.0,5850.0,71.63166666666667,102.12003338898162,1
manipur,banana,577.485,1454976.36,whole year,hectare,tonnes,12.49427578671545,1548.1741578059705,4500.0,5500.0,5000.0,71.63166666666667,2519.5050261045744,1
manipur,cotton(lint),86.25,260.0,kharif,hectare,bales,0.4916666666666666,1548.1741578059705,5140.8,5334.0,5230.0,71.63166666666667,3.0144927536231885,0
manipur,cowpea(lobia),97.08163265306122,10161.1,kharif,hectare,tonnes,1.0681607821685977,1548.1741578059705,2387.5,3765.0,3144.75,71.63166666666667,104.66552449022494,1
manipur,dry chillies,774.9533678756477,524549.955,whole year,hectare,tonnes,3.930038968038668,1548.1741578059705,4000.0,4410.0,4200.0,71.63166666666667,676.8793797721406,1
manipur,ginger,324.0914285714286,485236.26,kharif,hectare,tonnes,7.323012677148238,1548.1741578059705,5725.0,6425.0,6200.0,71.63166666666667,1497.2202817547077,1
manipur,gram,90.29292929292929,7878.8,rabi,hectare,tonnes,0.87547957744457,1548.1741578059705,4500.0,4700.0,4600.0,71.63166666666667,87.25821680277437,1
manipur,groundnut,337.5050505050505,28042.1,kharif,hectare,tonnes,0.8136149171273849,1548.1741578059705,4900.0,4900.0,4900.0,71.63166666666667,83.08646035974022,1
manipur,jute,13.333333333333334,80.0,autumn,hectare,bales,2.0,1548.1741578059705,3150.0,3800.0,3350.0,71.63166666666667,6.0,0
manipur,maize/corn,1292.9586776859503,673913.0,kharif,hectare,tonnes,2.223165150606141,1548.1741578059705,1700.0,1800.0,1800.0,71.63166666666667,521.2177400797709,1
manipur,moong,45.09090909090909,4574.3,kharif,hectare,tonnes,1.0057439375656094,1548.1741578059705,6250.0,6720.0,6500.0,71.63166666666667,101.4461693548387,1
manipur,mustard,2930.5785123966944,287170.0,rabi,hectare,tonnes,0.7585318712727209,1548.1741578059705,3150.0,3325.0,3250.0,71.63166666666667,97.99089114495206,1
manipur,onion,109.71875,14915.0,whole year,hectare,tonnes,2.095431182789062,1548.1741578059705,2000.0,3500.0,3000.0,71.63166666666667,135.93847906579322,1
manipur,potato,1043.8202247191011,1480770.0,whole year,hectare,tonnes,6.974651189826784,1548.1741578059705,2000.0,3500.0,3000.0,71.63166666666667,1418.6063509149624,1
manipur,rice,18984.92718446601,9426598.0,kharif,hectare,tonnes,2.1703376098193403,1548.1741578059705,1825.0,1885.0,1855.0,71.63166666666667,496.5306376161981,1
manipur,soybean,405.8615384615385,45185.4,kharif,hectare,tonnes,0.882164986419903,1548.1741578059705,3250.0,3300.0,3275.0,71.63166666666667,111.33205716235169,1
manipur,sweet potato,47.2,4000.0,whole year,hectare,tonnes,5.183252442002442,1548.1741578059705,1658.3333333333333,2258.333333333333,2016.6666666666667,71.63166666666667,84.7457627118644,1
manipur,tapioca,29.22222222222222,2858.0,whole year,hectare,tonnes,5.338057929724596,1548.1741578059705,2583.333333333333,2833.333333333333,2725.0,71.63166666666667,97.8022813688213,1
manipur,turmeric,168.78014184397162,250878.84,whole year,hectare,tonnes,8.396377335495288,1548.1741578059705,5200.0,5200.0,5200.0,71.63166666666667,1486.423919657114,1
manipur,urad,150.32323232323233,16396.7,kharif,hectare,tonnes,1.0940084776734216,1548.1741578059705,4300.0,4425.0,4400.0,71.63166666666667,109.07628678941002,1
manipur,wheat,493.6231884057971,80400.0,rabi,hectare,tonnes,2.456392897997615,1548.1741578059705,2260.0,2550.0,2370.0,71.63166666666667,162.87727539635935,1
meghalaya,arhar/tur,259.4,21109.0,kharif,hectare,tonnes,0.9465532612023227,4053.954192208589,5700.0,5850.0,5850.0,64.65455555555556,81.37625289128759,1
meghalaya,banana,774.5085714285714,1638460.0,whole year,hectare,tonnes,10.617424720207188,4053.954192208589,4500.0,5500.0,5000.0,64.65455555555556,2115.483366411144,1
meghalaya,black pepper,104.91596638655462,8346.0,whole year,hectare,tonnes,0.6890621780239182,4053.954192208589,110000.0,130000.0,120000.0,64.65455555555556,79.54937925510613,1
meghalaya,castor seed,12.904109589041097,695.0,kharif,hectare,tonnes,0.7946902707468253,4053.954192208589,4800.0,4950.0,4870.0,64.65455555555556,53.858811040339695,1
meghalaya,coriander,44.41176470588236,6013.0,whole year,hectare,tonnes,3.946307555421494,4053.954192208589,1525.0,2250.0,1912.5,64.65455555555556,135.39205298013243,1
meghalaya,cotton(lint),2005.8072289156623,170734.0,kharif,hectare,bales,1.0371352513228984,4053.954192208589,5140.8,5334.0,5230.0,64.65455555555556,85.11984478802515,1
meghalaya,cowpea(lobia),150.05194805194805,17282.0,rabi,hectare,tonnes,1.603656400107791,4053.954192208589,2387.5,3765.0,3144.75,64.65455555555556,115.17344642548036,1
meghalaya,dry chillies,239.02857142857144,33175.0,whole year,hectare,tonnes,0.9578942340111846,4053.954192208589,4000.0,4410.0,4200.0,64.65455555555556,138.790939517093,1
meghalaya,garlic,52.142857142857146,1139.0,whole year,hectare,tonnes,1.7879147666557518,4053.954192208589,3750.0,5500.0,4750.0,64.65455555555556,21.843835616438355,1
meghalaya,ginger,1108.5549450549452,1207905.7,kharif,hectare,tonnes,7.829412761453261,4053.954192208589,5725.0,6425.0,6200.0,64.65455555555556,1089.6218589689577,1
meghalaya,gram,268.9879518072289,20056.0,rabi,hectare,tonnes,0.8085236573896186,4053.954192208589,4500.0,4700.0,4600.0,64.65455555555556,74.56096031532742,1
meghalaya,jute,1368.3855421686746,1027899.0,kharif,hectare,bales,8.183057888207715,4053.954192208589,3150.0,3800.0,3350.0,64.65455555555556,751.1764545326478,1
meghalaya,linseed,59.15384615384615,797.0,rabi,hectare,tonnes,0.532395643375767,4053.954192208589,3450.0,3500.0,3475.0,64.65455555555556,13.47334200260078,1
meghalaya,maize/corn,2117.1428571428573,706711.0,kharif,hectare,tonnes,1.8255573630413384,4053.954192208589,1700.0,1800.0,1800.0,64.65455555555556,333.80411605937917,1
meghalaya,mustard,982.84126984127,145328.0,rabi,hectare,tonnes,0.7468171416823017,4053.954192208589,3150.0,3325.0,3250.0,64.65455555555556,147.8651787012064,1
meghalaya,onion,54.0,28738.0,rabi,hectare,tonnes,8.342367769956697,4053.954192208589,2000.0,3500.0,3000.0,64.65455555555556,532.1851851851852,1
meghalaya,potato,1637.0282258064517,3785600.0,whole year,hectare,tonnes,7.473812648720945,4053.954192208589,2000.0,3500.0,3000.0,64.65455555555556,2312.4830350039288,1
meghalaya,rice,5217.069767441861,5169434.0,kharif,hectare,tonnes,2.123966217101627,4053.954192208589,1825.0,1885.0,1855.0,64.65455555555556,990.8692485312079,1
meghalaya,soybean,155.74404761904762,38811.0,kharif,hectare,tonnes,1.5544866332413978,4053.954192208589,3250.0,3300.0,3275.0,64.65455555555556,249.19732467036116,1
meghalaya,sweet potato,580.9153439153439,366386.0,whole year,hectare,tonnes,3.5467176394471567,4053.954192208589,1658.3333333333333,2258.333333333333,2016.6666666666667,64.65455555555556,630.7046350860255,1
meghalaya,tapioca,546.032967032967,566746.0,whole year,hectare,tonnes,6.748343104032919,4053.954192208589,2583.333333333333,2833.333333333333,2725.0,64.65455555555556,1037.9336674112983,1
meghalaya,tobacco,145.0344827586207,13151.0,whole year,hectare,tonnes,0.7923417703687932,4053.954192208589,3000.0,3200.0,3100.0,64.65455555555556,90.67498811222063,1
meghalaya,turmeric,242.09714285714287,249354.0,whole year,hectare,tonnes,5.647744419731116,4053.954192208589,5200.0,5200.0,5200.0,64.65455555555556,1029.974980527297,1
meghalaya,wheat,347.4102564102564,46622.0,rabi,hectare,tonnes,1.452196656182046,4053.954192208589,2260.0,2550.0,2370.0,64.65455555555556,134.19868624990775,1
mizoram,arhar/tur,38.42524271844661,3851.5,kharif,hectare,tonnes,1.0640358354425024,2436.2404383592234,5700.0,5850.0,5850.0,94.60444444444444,100.23358936783059,1
mizoram,cotton(lint),57.04725274725275,9405.8,kharif,hectare,bales,1.3522662122585698,2436.2404383592234,5140.8,5334.0,5230.0,94.60444444444444,164.87735249359503,1
mizoram,cowpea(lobia),110.62773109243696,17099.0,kharif,hectare,tonnes,1.221649894459873,2436.2404383592234,2387.5,3765.0,3144.75,94.60444444444444,154.56341580134756,1
mizoram,gram,7.666666666666667,43.0,kharif,hectare,tonnes,1.0456349206349207,2436.2404383592234,4500.0,4700.0,4600.0,94.60444444444444,5.608695652173913,0
mizoram,groundnut,15.2,329.0,kharif,hectare,tonnes,1.1197907647907648,2436.2404383592234,4900.0,4900.0,4900.0,94.60444444444444,21.644736842105264,1
mizoram,maize/corn,678.4246153846153,294169.3,kharif,hectare,tonnes,1.7271908974768126,2436.2404383592234,1700.0,1800.0,1800.0,94.60444444444444,433.6064661115344,1
mizoram,moong,13.933461538461538,397.9,kharif,hectare,tonnes,1.0653168996558713,2436.2404383592234,6250.0,6720.0,6500.0,94.60444444444444,28.55715350429238,1
mizoram,mustard,188.1456310679612,14967.7,rabi,hectare,tonnes,0.9466868037070906,2436.2404383592234,3150.0,3325.0,3250.0,94.60444444444444,79.55380050570204,1
mizoram,onion,10.733333333333333,745.0,rabi,hectare,tonnes,5.604927243410681,2436.2404383592234,2000.0,3500.0,3000.0,94.60444444444444,69.40993788819877,1
mizoram,potato,64.58771929824562,39155.6,whole year,hectare,tonnes,4.959070618590844,2436.2404383592234,2000.0,3500.0,3000.0,94.60444444444444,606.2390873285345,1
mizoram,rice,3964.015053763441,1719533.7,kharif,hectare,tonnes,1.65110467687315,2436.2404383592234,1825.0,1885.0,1855.0,94.60444444444444,433.7858652598891,1
mizoram,soybean,182.6475409836065,32106.8,kharif,hectare,tonnes,1.344041729959947,2436.2404383592234,3250.0,3300.0,3275.0,94.60444444444444,175.78555849750938,1
mizoram,tapioca,49.8,29452.4,whole year,hectare,tonnes,7.545401126031916,2436.2404383592234,2583.333333333333,2833.333333333333,2725.0,94.60444444444444,591.413654618474,1
mizoram,tobacco,73.63020833333333,5853.5,whole year,hectare,tonnes,0.7792312723151836,2436.2404383592234,3000.0,3200.0,3100.0,94.60444444444444,79.49862064087148,1
mizoram,urad,11.625,219.66,kharif,hectare,tonnes,1.084696609203882,2436.2404383592234,4300.0,4425.0,4400.0,94.60444444444444,18.89548387096774,1
mizoram,wheat,24.6,101.0,rabi,hectare,tonnes,0.979308288610614,2436.2404383592234,2260.0,2550.0,2370.0,94.60444444444444,4.105691056910569,0
nagaland,arhar/tur,425.5663265306122,78077.0,kharif,hectare,tonnes,0.9102108782950296,1543.471389735632,5700.0,5850.0,5850.0,87.86604166666666,183.46611358214147,1
nagaland,bajra,131.5846994535519,27780.0,kharif,hectare,tonnes,1.0108493933097045,1543.471389735632,1913.3333333333333,1998.3333333333333,1965.0,87.86604166666666,211.1187707641196,1
nagaland,castor seed,50.625,3980.0,kharif,hectare,tonnes,0.681551279279908,1543.471389735632,4800.0,4950.0,4870.0,87.86604166666666,78.61728395061728,1
nagaland,cotton(lint),97.55915492957746,7153.5,kharif,hectare,bales,1.1889348067598025,1543.471389735632,5140.8,5334.0,5230.0,87.86604166666666,73.32474338429556,1
nagaland,cowpea(lobia),174.76190476190476,5390.0,kharif,hectare,tonnes,1.4688973032586956,1543.471389735632,2387.5,3765.0,3144.75,87.86604166666666,30.841961852861036,1
nagaland,dry chillies,168.42105263157896,4020.0,kharif,hectare,tonnes,1.2626950747367889,1543.471389735632,4000.0,4410.0,4200.0,87.86604166666666,23.86875,1
nagaland,ginger,350.1587301587302,395730.0,kharif,hectare,tonnes,9.011244405447457,1543.471389735632,5725.0,6425.0,6200.0,87.86604166666666,1130.1446056210334,1
nagaland,gram,90.625,13560.0,rabi,hectare,tonnes,0.8573656202177085,1543.471389735632,4500.0,4700.0,4600.0,87.86604166666666,149.62758620689655,1
nagaland,groundnut,155.6281407035176,34820.0,rabi,hectare,tonnes,1.0550322258368494,1543.471389735632,4900.0,4900.0,4900.0,87.86604166666666,223.73845657087503,1
nagaland,jowar,131.3235294117647,22130.0,kharif,hectare,tonnes,1.0514793369006563,1543.471389735632,1800.0,1950.0,1900.0,87.86604166666666,168.515117581187,1
nagaland,jute,911.8888888888888,165770.0,kharif,hectare,bales,2.9124206970377005,1543.471389735632,3150.0,3800.0,3350.0,87.86604166666666,181.78749847690997,1
nagaland,linseed,756.3020833333334,109160.0,rabi,hectare,tonnes,0.7564199775804195,1543.471389735632,3450.0,3500.0,3475.0,87.86604166666666,144.33386130431788,1
nagaland,maize/corn,4391.683501683502,2357340.0,kharif,hectare,tonnes,1.824613815378784,1543.471389735632,1700.0,1800.0,1800.0,87.86604166666666,536.7736539066034,1
nagaland,moong,119.68553459119497,17910.0,kharif,hectare,tonnes,0.9775859788359867,1543.471389735632,6250.0,6720.0,6500.0,87.86604166666666,149.64214398318444,1
nagaland,mustard,2612.3349753694583,490651.0,rabi,hectare,tonnes,0.9342459820693232,1543.471389735632,3150.0,3325.0,3250.0,87.86604166666666,187.82085935614288,1
nagaland,potato,577.741935483871,1260010.0,whole year,hectare,tonnes,10.557923573612182,1543.471389735632,2000.0,3500.0,3000.0,87.86604166666666,2180.921831379118,1
nagaland,ragi,46.88311688311688,3350.0,kharif,hectare,tonnes,0.947108843537415,1543.471389735632,2215.5714285714284,2348.1428571428573,2304.285714285714,87.86604166666666,71.45429362880887,1
nagaland,rice,15180.954198473282,7818760.0,kharif,hectare,tonnes,2.0131192158803954,1543.471389735632,1825.0,1885.0,1855.0,87.86604166666666,515.0374540215869,1
nagaland,soybean,2480.4455445544554,641700.0,kharif,hectare,tonnes,1.2752054463273814,1543.471389735632,3250.0,3300.0,3275.0,87.86604166666666,258.7035226025347,1
nagaland,sweet potato,146.06060606060606,123000.0,kharif,hectare,tonnes,8.502039972887504,1543.471389735632,1658.3333333333333,2258.333333333333,2016.6666666666667,87.86604166666666,842.1161825726141,1
nagaland,tapioca,191.7142857142857,536000.0,kharif,hectare,tonnes,20.4122372702538,1543.471389735632,2583.333333333333,2833.333333333333,2725.0,87.86604166666666,2795.8271236959763,1
nagaland,turmeric,60.0,4050.0,kharif,hectare,tonnes,4.379555555555555,1543.471389735632,5200.0,5200.0,5200.0,87.86604166666666,67.5,1
nagaland,urad,64.74025974025975,8130.0,rabi,hectare,tonnes,0.8098915501250299,1543.471389735632,4300.0,4425.0,4400.0,87.86604166666666,125.57873620862587,1
nagaland,wheat,448.4971098265896,141780.0,rabi,hectare,tonnes,1.7262997660254795,1543.471389735632,2260.0,2550.0,2370.0,87.86604166666666,316.1224384585642,1
odisha,arhar/tur,4046.8373015873017,624076.0,kharif,hectare,tonnes,0.56012035157292,1446.4231985940246,5700.0,5850.0,5850.0,62.280290291806956,154.2132666799372,1
odisha,bajra,310.1923076923077,13279.0,kharif,hectare,tonnes,0.5598077183344662,1446.4231985940246,1913.3333333333333,1998.3333333333333,1965.0,62.280290291806956,42.80892746435214,1
odisha,castor seed,349.3130699088146,57980.0,kharif,hectare,tonnes,0.5422696733820398,1446.4231985940246,4800.0,4950.0,4870.0,62.280290291806956,165.98291044516375,1
odisha,coriander,623.2038834951456,63047.0,whole year,hectare,tonnes,0.4894401549138805,1446.4231985940246,1525.0,2250.0,1912.5,62.280290291806956,101.16592927247234,1
odisha,cotton(lint),6020.487804878048,704620.0,kharif,hectare,bales,2.0148704937389703,1446.4231985940246,5140.8,5334.0,5230.0,62.280290291806956,117.03702803435425,1
odisha,cowpea(lobia),1707.75,50680.0,kharif,hectare,tonnes,0.7388810883230642,1446.4231985940246,2387.5,3765.0,3144.75,62.280290291806956,29.6764748938662,1
odisha,dry chillies,2008.5666666666664,484150.0,whole year,hectare,tonnes,0.9062961812822636,1446.4231985940246,4000.0,4410.0,4200.0,62.280290291806956,241.04253447732216,1
odisha,garlic,392.5673076923077,261438.0,whole year,hectare,tonnes,3.268199844805064,1446.4231985940246,3750.0,5500.0,4750.0,62.280290291806956,665.9698728782423,1
odisha,ginger,496.6048780487805,393698.0,kharif,hectare,tonnes,3.5048432700577865,1446.4231985940246,5725.0,6425.0,6200.0,62.280290291806956,792.779163883541,1
odisha,gram,960.2039800995024,124551.0,rabi,hectare,tonnes,0.5543423838353633,1446.4231985940246,4500.0,4700.0,4600.0,62.280290291806956,129.7130636628826,1
odisha,groundnut,1211.0939741750358,2003250.8,kharif,hectare,tonnes,1.1243209848695763,1446.4231985940246,4900.0,4900.0,4900.0,62.280290291806956,1654.083698471508,1
odisha,jowar,574.5597014925373,44081.0,kharif,hectare,tonnes,0.58642130312318,1446.4231985940246,1800.0,1950.0,1900.0,62.280290291806956,76.72135704173215,1
odisha,jute,932.1122994652408,751348.0,kharif,hectare,bales,5.534871621159899,1446.4231985940246,3150.0,3800.0,3350.0,62.280290291806956,806.0702561601789,1
odisha,linseed,1318.8190476190475,52739.0,rabi,hectare,tonnes,0.3961113059406423,1446.4231985940246,3450.0,3500.0,3475.0,62.280290291806956,39.98956497876889,1
odisha,maize/corn,1439.1313559322034,3300025.4,kharif,hectare,tonnes,1.4717519725713697,1446.4231985940246,1700.0,1800.0,1800.0,62.280290291806956,2293.0675413311346,1
odisha,moong,4384.84214559387,1722538.1,kharif,hectare,tonnes,0.2993454870249612,1446.4231985940246,6250.0,6720.0,6500.0,62.280290291806956,392.83925003569425,1
